transaction_id,procedure_id,trans_group_id,trans_group_ar,trans_group_en,procedure_name_ar,procedure_name_en,instance_date,property_type_id,property_type_ar,property_type_en,property_sub_type_id,property_sub_type_ar,property_sub_type_en,property_usage_ar,property_usage_en,reg_type_id,reg_type_ar,reg_type_en,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,project_number,project_name_ar,project_name_en,master_project_en,master_project_ar,nearest_landmark_ar,nearest_landmark_en,nearest_metro_ar,nearest_metro_en,nearest_mall_ar,nearest_mall_en,rooms_ar,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,source_dataset,instance_year,instance_month,instance_day
2-13-2010-1180,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,2010-03-22,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 9,السهول 9,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,Unknown,Unknown,0,575.16,1700000,2955.7,1259412.0,8456.15,1.0,1.0,0.0,transactions,2010.0,3.0,22.0
1-11-2015-8658,11,1,مبايعات,Sales,بيع,Sell,2015-05-27,2,مبنى,Building,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,316,المزهر الاولى,Al Mizhar First,Unknown,Unknown,1046.0,Unknown,Unknown,Unknown,Unknown,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,Unknown,Unknown,0,1975.86,7500000,3795.82,1259412.0,8456.15,1.0,1.0,0.0,transactions,2015.0,5.0,27.0
1-102-2007-4745,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,2009-01-26,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,435,الحبيه الرابعة,Al Hebiah Fourth,رويال ريزيدنيس 2,Royale Residence 2,479.0,رويال ريزيدنس 2,ROYALE RESIDENCE2,Dubai Sports City,مدينة دبي الرياضية,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,استوديو,Studio,1,40.55,493141,12161.31,1259412.0,8456.15,1.0,1.0,0.0,transactions,2009.0,1.0,26.0
2-14-2021-457,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,2021-05-24,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,برج النجوم,Al NOUJOUM TOWER,567.0,النجوم برج,BURJ AL NUJOOM,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفتين,2 B/R,1,140.07,1440000,10280.57,1259412.0,8456.15,1.0,1.0,0.0,transactions,2021.0,5.0,24.0
1-11-2020-2788,11,1,مبايعات,Sales,بيع,Sell,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,435,الحبيه الرابعة,Al Hebiah Fourth,اليت 10 سبورتس رزيدنيس - 1,ELITE 10 SPORTS RESIDENCE - 1,1607.0,إيليت 10 سبورتس ريزيدنس,ELITE 10 SPORTS RESIDENCE,Dubai Sports City,مدينة دبي الرياضية,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,غرفتين,2 B/R,1,100.83,650000,6446.49,1259412.0,8456.15,1.0,1.0,0.0,transactions,2015.0,6.0,22.0
1-11-2025-49348,11,1,مبايعات,Sales,بيع,Sell,2025-11-25,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,410,نخلة جميرا,Palm Jumeirah,رويال امواج ساوث,ROYAL AMWAJ RESIDENCES SOUTH,356.0,رويال أمواج,ROYAL AMWAJ,Palm Jumeirah,نخلة جميرا,برج العرب,Burj Al Arab,الصفوح,Al Sufouh,مول الإمارات,Mall of the Emirates,غرفة,1 B/R,1,144.46,3054000,21140.8,1259412.0,8456.15,1.0,1.0,0.0,transactions,2025.0,11.0,25.0
1-11-2007-3307,11,1,مبايعات,Sales,بيع,Sell,2007-11-14,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,369,البرشاء الثالثه,Al Barsha Third,Unknown,Unknown,1046.0,Unknown,Unknown,Unknown,Unknown,برج العرب,Burj Al Arab,مدينة دبي للإنترنت,Dubai Internet City,مول الإمارات,Mall of the Emirates,Unknown,Unknown,0,1393.55,4500000,3229.16,1259412.0,8456.15,11.0,1.0,0.0,transactions,2007.0,11.0,14.0
1-11-2011-278,11,1,مبايعات,Sales,بيع,Sell,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,370,ام سقيم الثالثه,Um Suqaim Third,Unknown,Unknown,1046.0,Unknown,Unknown,Unknown,Unknown,برج العرب,Burj Al Arab,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,مول الإمارات,Mall of the Emirates,Unknown,Unknown,0,594.58,3500000,5886.51,1259412.0,8456.15,1.0,1.0,0.0,transactions,2015.0,6.0,22.0
1-11-2011-4506,11,1,مبايعات,Sales,بيع,Sell,2011-03-15,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,برج فيوز تاور ايه,Burj ViewsTower A,1451.0,إطلالات برج,BURJ VIEWS,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفتين,2 B/R,1,138.15,1100000,7962.36,1259412.0,8456.15,1.0,1.0,0.0,transactions,2011.0,3.0,15.0
1-102-2012-1850,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,2012-05-28,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,330,مرسى دبي,Marsa Dubai,برج الاميرة,PRINCESS TOWER,221.0,برنسس تاور,PRINCESS TOWER,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفة,1 B/R,1,83.91,894180,10656.42,1259412.0,8456.15,1.0,1.0,0.0,transactions,2012.0,5.0,28.0
1-11-2002-1554,11,1,مبايعات,Sales,بيع,Sell,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,315,المناره,Al Manara,Unknown,Unknown,1046.0,Unknown,Unknown,Unknown,Unknown,برج العرب,Burj Al Arab,محطة مترو نور بنك,Noor Bank Metro Station,مول الإمارات,Mall of the Emirates,Unknown,Unknown,0,1337.8,2930000,2190.16,1259412.0,8456.15,1.0,1.0,0.0,transactions,2015.0,6.0,22.0
1-11-2023-607,11,1,مبايعات,Sales,بيع,Sell,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,435,الحبيه الرابعة,Al Hebiah Fourth,HERA TOWER,HERA TOWER,336.0, هيرا تاور,Hera Tower,Dubai Sports City,مدينة دبي الرياضية,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مدينة دبي للإنترنت,Dubai Internet City,مارينا مول,Marina Mall,غرفتين,2 B/R,1,109.6,600000,5474.45,1259412.0,8456.15,1.0,1.0,0.0,transactions,2015.0,6.0,22.0
1-102-2024-38714,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,409,البرشاء جنوب الثالثة,Al Barshaa South Third,إيلانو من أورو24,ELANO BY ORO24,2620.0,إيلانو من أورو24,ELANO BY ORO24,Arjan,أرجان,موتور سيتي,Motor City,محطة مترو شرف دي جي,Sharaf Dg Metro Station,مول الإمارات,Mall of the Emirates,استوديو,Studio,1,34.27,521550,15218.85,1259412.0,8456.15,2.0,1.0,0.0,transactions,2015.0,6.0,22.0
1-11-2008-207874,11,1,مبايعات,Sales,بيع,Sell,2008-10-23,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,المجرة-1,Al Majara 1,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفتين,2 B/R,1,123.0,1480000,12032.52,1259412.0,8456.15,1.0,1.0,0.0,transactions,2008.0,10.0,23.0
3-9-2020-812,9,3,هبات,Gifts,هبه,Grant,2020-03-17,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,435,الحبيه الرابعة,Al Hebiah Fourth,اوليمبيك بارك 2,OLYMPIC PARK 2,1140.0,أوليمبك بارك 2,OLYMPIC PARK 2,Dubai Sports City,مدينة دبي الرياضية,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,غرفة,1 B/R,1,94.5,712031,7534.72,1259412.0,8456.15,1.0,1.0,0.0,transactions,2020.0,3.0,17.0
1-11-2021-22394,11,1,مبايعات,Sales,بيع,Sell,2021-12-14,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,526,الخليج التجارى,Business Bay,لوفتس تي سنت,LOFTS T CENT,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,برج خليفة,Burj Khalifa,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,80.87,1175000,14529.49,1259412.0,8456.15,2.0,1.0,0.0,transactions,2021.0,12.0,14.0
1-11-2025-34581,11,1,مبايعات,Sales,بيع,Sell,2025-08-18,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,الصدف 4,Sadaf 4,1046.0,Unknown,Unknown,Jumeriah Beach Residence  - JBR,جميرا بيتش ريزيدنس  - الجيه بي آر ,برج العرب,Burj Al Arab,مساكن شاطئ الجميرا,Jumeirah Beach Resdency,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,166.98,2850000,17067.91,1259412.0,8456.15,2.0,1.0,0.0,transactions,2025.0,8.0,18.0
1-11-2024-15260,11,1,مبايعات,Sales,بيع,Sell,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,جميرا ليفنغ بوابة المارينا,Jumeirah Living Marina Gate,1743.0,بوابة مارينا الحية في جميرا,JUMEIRAH LIVING MARINA GATE ,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,ابراج مارينا,Marina Towers,مارينا مول,Marina Mall,غرفة,1 B/R,1,87.81,2550000,29039.97,1259412.0,8456.15,1.0,1.0,0.0,transactions,2015.0,6.0,22.0
2-110-2013-1411,110,2,رهون,Mortgages,تسجيل إيجارة تنتهى بالتملك,Lease to Own Registration,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك سايد,Lakeside,16.0,ليك سايد ريزيدنس ,LAKESIDE RESIDENCE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفة,1 B/R,1,79.0,714154,9039.92,714154.0,9039.92,2.0,2.0,2.0,transactions,2015.0,6.0,22.0
1-11-2013-15327,11,1,مبايعات,Sales,بيع,Sell,2013-05-20,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,351,الثنيه الثالثة,Al Thanyah Third,الغاف 1,ALGHAF 1,1046.0,Unknown,Unknown,The Greens,الروضة,برج العرب,Burj Al Arab,مدينة دبي للإنترنت,Dubai Internet City,مارينا مول,Marina Mall,غرفتين,2 B/R,1,120.32,1400000,11635.64,1259412.0,8456.15,2.0,1.0,0.0,transactions,2013.0,5.0,20.0
1-11-2015-17048,11,1,مبايعات,Sales,بيع,Sell,2015-11-16,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,435,الحبيه الرابعة,Al Hebiah Fourth,برمودا فيوز,BERMUDA VIEWS,616.0, برمودا فيوز,BERMUDA VIEWS,Dubai Sports City,مدينة دبي الرياضية,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,استوديو,Studio,1,49.4,450000,9109.31,1259412.0,8456.15,2.0,1.0,0.0,transactions,2015.0,11.0,16.0
1-102-2017-18392,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,2017-09-19,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,435,الحبيه الرابعة,Al Hebiah Fourth,اليت 10 سبورتس رزيدنيس - 2,ELITE 10 SPORTS RESIDENCE - 2,1607.0,إيليت 10 سبورتس ريزيدنس,ELITE 10 SPORTS RESIDENCE,Dubai Sports City,مدينة دبي الرياضية,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,غرفة,1 B/R,1,77.52,695000,8965.43,1259412.0,8456.15,1.0,1.0,0.0,transactions,2017.0,9.0,19.0
2-13-2011-626,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,299,الورقاء الرابعه,Al Warqa Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,محطة مترو الراشدية,Rashidiya Metro Station,سيتي سنتر مردف,City Centre Mirdif,Unknown,Unknown,0,1145.12,500000,436.64,1259412.0,8456.15,1.0,1.0,0.0,transactions,2015.0,6.0,22.0
2-13-2021-10316,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,2021-08-17,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,بالوما اكس 3,Paloma x3,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مساكن شاطئ جميرا,Jumeirah Beach Residency,مارينا مول,Marina Mall,غرفة,1 B/R,1,96.25,1158575,12037.14,1259412.0,8456.15,1.0,1.0,0.0,transactions,2021.0,8.0,17.0
1-11-2007-200264,11,1,مبايعات,Sales,بيع,Sell,2007-08-23,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,مارينا كراون تاور,MARINA CROWN TOWER,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,برج العرب,Burj Al Arab,مينا السياحي,Mina Seyahi,مارينا مول,Marina Mall,غرفتين,2 B/R,1,135.35,784463,5795.81,1259412.0,8456.15,1.0,1.0,0.0,transactions,2007.0,8.0,23.0
2-13-2025-13046,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,2025-05-13,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,330,مرسى دبي,Marsa Dubai,يخت باي,YACHT BAY,1046.0,Unknown,Unknown,Dubai Marina,دبي مارينا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفتين,2 B/R,1,144.74,1545000,10674.31,1259412.0,8456.15,1.0,1.0,0.0,transactions,2025.0,5.0,13.0
2-14-2006-389,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,2006-11-20,2,مبنى,Building,60.0,Unknown,Unknown,سكني / تجاري,Residential / Commercial,1,العقارات القائمة,Existing Properties,368,البرشاء الاولى,Al Barsha First,Unknown,Unknown,1046.0,Unknown,Unknown,Unknown,Unknown,برج العرب,Burj Al Arab,محطة مترو شرف دي جي,Sharaf Dg Metro Station,مول الإمارات,Mall of the Emirates,Unknown,Unknown,0,1949.38,50000000,25649.18,1259412.0,8456.15,1.0,1.0,0.0,transactions,2006.0,11.0,20.0
1-11-2008-208105,11,1,مبايعات,Sales,بيع,Sell,2008-10-28,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,351,الثنيه الثالثة,Al Thanyah Third,جولف تاورز - T3,GOLF TOWERS T3,1046.0,Unknown,Unknown,The Greens,الروضة,برج العرب,Burj Al Arab,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,غرفة,1 B/R,1,89.37,786888,8804.83,1259412.0,8456.15,1.0,1.0,0.0,transactions,2008.0,10.0,28.0
2-14-2023-1167,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,2023-12-20,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,بوليفارد هايتس T1,Blvd Heights T1,1561.0,BLVD هايتس,BLVD HEIGHTS,DownTown Dubai,داون تاون دبي,برج خليفة,Burj Khalifa,محطة مترو الخليج التجاري,Business Bay Metro Station,مول دبي,Dubai Mall,غرفتين,2 B/R,1,161.6,2665000,16491.34,1259412.0,8456.15,1.0,1.0,0.0,transactions,2023.0,12.0,20.0
2-13-2011-3296,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,369,البرشاء الثالثه,Al Barsha Third,Unknown,Unknown,1046.0,Unknown,Unknown,Unknown,Unknown,برج العرب,Burj Al Arab,مدينة دبي للإنترنت,Dubai Internet City,مول الإمارات,Mall of the Emirates,Unknown,Unknown,0,1393.55,1600000,1148.15,1259412.0,8456.15,1.0,1.0,0.0,transactions,2015.0,6.0,22.0
1-11-2007-1142,11,1,مبايعات,Sales,بيع,Sell,2007-04-24,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,Unknown,Unknown,1046.0,Unknown,Unknown,Jumeirah Islands,جزر جميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,Unknown,Unknown,0,817.58,2000000,2446.24,1259412.0,8456.15,1.0,1.0,0.0,transactions,2007.0,4.0,24.0
1-11-2011-19669,11,1,مبايعات,Sales,بيع,Sell,2011-12-29,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,435,الحبيه الرابعة,Al Hebiah Fourth,اولمبيك بارك 1,OLYMPIC PARK 1,1142.0,أوليمبك بارك 1,OLYMPIC PARK 1,Dubai Sports City,مدينة دبي الرياضية,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو النخيل,Nakheel Metro Station,مارينا مول,Marina Mall,غرفتين,2 B/R,1,149.93,1548378,10327.34,1259412.0,8456.15,1.0,1.0,0.0,transactions,2011.0,12.0,29.0
